Area,AP Ratio,District,Season,crop_name,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity
253,1.071146245,Khulna,Rabi,Karala,271,27,24.0,85,90
519,2.597302505,Kishoreganj,Rabi,Karala,1348,27,24.0,85,90
410,2.117073171,Kurigram,Rabi,Karala,868,27,24.0,85,90
380,2.360526316,Kushtia,Rabi,Karala,897,27,24.0,85,90
139,1.165467626,Lakshmipur,Rabi,Karala,162,27,24.0,85,90
288,2.194444444,Lalmonirhat,Rabi,Karala,632,27,24.0,85,90
191,2.251308901,Madaripur,Rabi,Karala,430,27,24.0,85,90
114,2.631578947,Magura,Rabi,Karala,300,27,24.0,85,90
305,5.704918033,Manikganj,Rabi,Karala,1740,27,24.0,85,90
238,3.054621849,Meherpur,Rabi,Karala,727,27,24.0,85,90
192,1.90625,Moulvibazar,Rabi,Karala,366,27,24.0,85,90
522,1.068965517,Munshiganj,Rabi,Karala,558,27,24.0,85,90
1166,2.20754717,Mymensingh,Rabi,Karala,2574,27,24.0,85,90
1600,2.3975,Naogaon,Rabi,Karala,3836,27,24.0,85,90
207,2.937198068,Narail,Rabi,Karala,608,27,24.0,85,90
232,1.271551724,Narayanganj,Rabi,Karala,295,27,24.0,85,90
317,2.123028391,Narsingdi,Rabi,Karala,673,27,24.0,85,90
456,1.890350877,Natore,Rabi,Karala,862,27,24.0,85,90
255,2.02745098,Netrokona,Rabi,Karala,517,27,24.0,85,90
290,2.85862069,Nilphamari,Rabi,Karala,829,27,24.0,85,90
213,1.535211268,Noakhali,Rabi,Karala,327,27,24.0,85,90
813,1.6900369,Pabna,Rabi,Karala,1374,27,24.0,85,90
461,2.830802603,Panchagar,Rabi,Karala,1305,27,24.0,85,90
139,1.690647482,Patuakhali,Rabi,Karala,235,27,24.0,85,90
417,1.980815348,Pirojpur,Rabi,Karala,826,27,24.0,85,90
329,1.872340426,Rajbari,Rabi,Karala,616,27,24.0,85,90
872,2.591743119,Rajshahi,Rabi,Karala,2260,27,24.0,85,90
519,1.518304432,Rangamati,Rabi,Karala,788,27,24.0,85,90
932,2.001072961,Rangpur,Rabi,Karala,1865,27,24.0,85,90
197,2.705583756,Satkhira,Rabi,Karala,533,27,24.0,85,90
314,3.812101911,Shariatpur,Rabi,Karala,1197,27,24.0,85,90
269,2.780669145,Sherpur,Rabi,Karala,748,27,24.0,85,90
324,2.163580247,Sirajganj,Rabi,Karala,701,27,24.0,85,90
221,1.787330317,Sunamganj,Rabi,Karala,395,27,24.0,85,90
349,1.303724928,Sylhet,Rabi,Karala,455,27,24.0,85,90
497,1.883299799,Tangail,Rabi,Karala,936,27,24.0,85,90
470,1.531914894,Thakurgaon,Rabi,Karala,720,27,24.0,85,90
51,0.529411765,Bagerhat,Kharif 1,Kolmi Shak,27,35,20.0,80,100
105,1.238095238,Bandarban,Kharif 1,Kolmi Shak,130,35,20.0,80,100
23,1.695652174,Barguna,Kharif 1,Kolmi Shak,39,35,20.0,80,100
228,1.157894737,Barishal,Kharif 1,Kolmi Shak,264,35,20.0,80,100
171,1.421052632,Bhola,Kharif 1,Kolmi Shak,243,35,20.0,80,100
53,3.018867925,Bogura,Kharif 1,Kolmi Shak,160,35,20.0,80,100
151,2.437086093,Brahmanbaria,Kharif 1,Kolmi Shak,368,35,20.0,80,100
71,1.901408451,Chandpur,Kharif 1,Kolmi Shak,135,35,20.0,80,100
6,0.666666667,Chapai Nawabganj,Kharif 1,Kolmi Shak,4,35,20.0,80,100
143,1.566433566,Chattogram,Kharif 1,Kolmi Shak,224,35,20.0,80,100
71,2.549295775,Chuadanga,Kharif 1,Kolmi Shak,181,35,20.0,80,100
81,2.790123457,CoxsBazar,Kharif 1,Kolmi Shak,226,35,20.0,80,100
236,3.279661017,Cumilla,Kharif 1,Kolmi Shak,774,35,20.0,80,100
133,2.887218045,Dhaka,Kharif 1,Kolmi Shak,384,35,20.0,80,100
106,1.273584906,Dinajpur,Kharif 1,Kolmi Shak,135,35,20.0,80,100
137,2.854014599,Faridpur,Kharif 1,Kolmi Shak,391,35,20.0,80,100
42,2.357142857,Feni,Kharif 1,Kolmi Shak,99,35,20.0,80,100
84,1.845238095,Gaibandha,Kharif 1,Kolmi Shak,155,35,20.0,80,100
37,1.189189189,Gazipur,Kharif 1,Kolmi Shak,44,35,20.0,80,100
60,1.283333333,Gopalganj,Kharif 1,Kolmi Shak,77,35,20.0,80,100
35,1.085714286,Habiganj,Kharif 1,Kolmi Shak,38,35,20.0,80,100
190,1.742105263,Jamalpur,Kharif 1,Kolmi Shak,331,35,20.0,80,100
0,#DIV/0!,Jashore,Kharif 1,Kolmi Shak,0,35,20.0,80,100
103,1.203883495,Jhallokati,Kharif 1,Kolmi Shak,124,35,20.0,80,100
57,1.333333333,Jhenaidah,Kharif 1,Kolmi Shak,76,35,20.0,80,100
59,1.86440678,Joypurhat,Kharif 1,Kolmi Shak,110,35,20.0,80,100
205,1.687804878,Khagrachari,Kharif 1,Kolmi Shak,346,35,20.0,80,100
29,1.103448276,Khulna,Kharif 1,Kolmi Shak,32,35,20.0,80,100
11,2.272727273,Kishoreganj,Kharif 1,Kolmi Shak,25,35,20.0,80,100
154,1.597402597,Kurigram,Kharif 1,Kolmi Shak,246,35,20.0,80,100
0,#DIV/0!,Kushtia,Kharif 1,Kolmi Shak,0,35,20.0,80,100
138,2.847826087,Lakshmipur,Kharif 1,Kolmi Shak,393,35,20.0,80,100
96,1.864583333,Lalmonirhat,Kharif 1,Kolmi Shak,179,35,20.0,80,100
41,1.487804878,Madaripur,Kharif 1,Kolmi Shak,61,35,20.0,80,100
12,1.083333333,Magura,Kharif 1,Kolmi Shak,13,35,20.0,80,100
0,#DIV/0!,Manikganj,Kharif 1,Kolmi Shak,0,35,20.0,80,100
24,2.708333333,Meherpur,Kharif 1,Kolmi Shak,65,35,20.0,80,100
68,0.941176471,Moulvibazar,Kharif 1,Kolmi Shak,64,35,20.0,80,100
52,1.480769231,Munshiganj,Kharif 1,Kolmi Shak,77,35,20.0,80,100
238,2.571428571,Mymensingh,Kharif 1,Kolmi Shak,612,35,20.0,80,100
61,2.295081967,Naogaon,Kharif 1,Kolmi Shak,140,35,20.0,80,100
37,1.108108108,Narail,Kharif 1,Kolmi Shak,41,35,20.0,80,100
61,1.524590164,Narayanganj,Kharif 1,Kolmi Shak,93,35,20.0,80,100
4,2.75,Narsingdi,Kharif 1,Kolmi Shak,11,35,20.0,80,100
33,1.727272727,Natore,Kharif 1,Kolmi Shak,57,35,20.0,80,100
71,1.76056338,Netrokona,Kharif 1,Kolmi Shak,125,35,20.0,80,100
147,1.816326531,Nilphamari,Kharif 1,Kolmi Shak,267,35,20.0,80,100
175,1.925714286,Noakhali,Kharif 1,Kolmi Shak,337,35,20.0,80,100
26,1.807692308,Pabna,Kharif 1,Kolmi Shak,47,35,20.0,80,100
186,1.258064516,Panchagar,Kharif 1,Kolmi Shak,234,35,20.0,80,100
72,1.180555556,Patuakhali,Kharif 1,Kolmi Shak,85,35,20.0,80,100
0,#DIV/0!,Pirojpur,Kharif 1,Kolmi Shak,0,35,20.0,80,100
0,#DIV/0!,Rajbari,Kharif 1,Kolmi Shak,0,35,20.0,80,100
50,1.68,Rajshahi,Kharif 1,Kolmi Shak,84,35,20.0,80,100
99,2.292929293,Rangamati,Kharif 1,Kolmi Shak,227,35,20.0,80,100
290,2,Rangpur,Kharif 1,Kolmi Shak,580,35,20.0,80,100
30,0.833333333,Satkhira,Kharif 1,Kolmi Shak,25,35,20.0,80,100
32,1.375,Shariatpur,Kharif 1,Kolmi Shak,44,35,20.0,80,100
108,3.157407407,Sherpur,Kharif 1,Kolmi Shak,341,35,20.0,80,100
102,1.705882353,Sirajganj,Kharif 1,Kolmi Shak,174,35,20.0,80,100
32,1.9375,Sunamganj,Kharif 1,Kolmi Shak,62,35,20.0,80,100
60,1.5,Sylhet,Kharif 1,Kolmi Shak,90,35,20.0,80,100
226,4.026548673,Tangail,Kharif 1,Kolmi Shak,910,35,20.0,80,100
58,1.189655172,Thakurgaon,Kharif 1,Kolmi Shak,69,35,20.0,80,100
454,1.36123348,Bagerhat,Kharif 1,Lady’s Finger,618,30,10.0,75,85
226,2.362831858,Bandarban,Kharif 1,Lady’s Finger,534,30,10.0,75,85
120,2.025,Barguna,Kharif 1,Lady’s Finger,243,30,10.0,75,85
423,1.628841608,Barishal,Kharif 1,Lady’s Finger,689,30,10.0,75,85
307,2.315960912,Bhola,Kharif 1,Lady’s Finger,711,30,10.0,75,85
359,2.883008357,Bogura,Kharif 1,Lady’s Finger,1035,30,10.0,75,85
1047,3.11843362,Brahmanbaria,Kharif 1,Lady’s Finger,3265,30,10.0,75,85
261,1.295019157,Chandpur,Kharif 1,Lady’s Finger,338,30,10.0,75,85
347,1.492795389,Chapai Nawabganj,Kharif 1,Lady’s Finger,518,30,10.0,75,85
1341,1.625652498,Chattogram,Kharif 1,Lady’s Finger,2180,30,10.0,75,85
602,2.99833887,Chuadanga,Kharif 1,Lady’s Finger,1805,30,10.0,75,85
421,2.095011876,CoxsBazar,Kharif 1,Lady’s Finger,882,30,10.0,75,85
548,1.888686131,Cumilla,Kharif 1,Lady’s Finger,1035,30,10.0,75,85
779,1.779204108,Dhaka,Kharif 1,Lady’s Finger,1386,30,10.0,75,85
577,1.710571924,Dinajpur,Kharif 1,Lady’s Finger,987,30,10.0,75,85
483,1.507246377,Faridpur,Kharif 1,Lady’s Finger,728,30,10.0,75,85
120,1.033333333,Feni,Kharif 1,Lady’s Finger,124,30,10.0,75,85
255,1.823529412,Gaibandha,Kharif 1,Lady’s Finger,465,30,10.0,75,85
305,1.31147541,Gazipur,Kharif 1,Lady’s Finger,400,30,10.0,75,85
209,1.196172249,Gopalganj,Kharif 1,Lady’s Finger,250,30,10.0,75,85
255,1.717647059,Habiganj,Kharif 1,Lady’s Finger,438,30,10.0,75,85
604,1.740066225,Jamalpur,Kharif 1,Lady’s Finger,1051,30,10.0,75,85
943,3.20678685,Jashore,Kharif 1,Lady’s Finger,3024,30,10.0,75,85
273,1.838827839,Jhallokati,Kharif 1,Lady’s Finger,502,30,10.0,75,85
533,2.82739212,Jhenaidah,Kharif 1,Lady’s Finger,1507,30,10.0,75,85
185,2.448648649,Joypurhat,Kharif 1,Lady’s Finger,453,30,10.0,75,85
546,1.875457875,Khagrachari,Kharif 1,Lady’s Finger,1024,30,10.0,75,85
351,1.521367521,Khulna,Kharif 1,Lady’s Finger,534,30,10.0,75,85
361,2.831024931,Kishoreganj,Kharif 1,Lady’s Finger,1022,30,10.0,75,85
434,1.744239631,Kurigram,Kharif 1,Lady’s Finger,757,30,10.0,75,85
653,4.457886677,Kushtia,Kharif 1,Lady’s Finger,2911,30,10.0,75,85
642,3.199376947,Lakshmipur,Kharif 1,Lady’s Finger,2054,30,10.0,75,85
316,2.212025316,Lalmonirhat,Kharif 1,Lady’s Finger,699,30,10.0,75,85
275,3.181818182,Madaripur,Kharif 1,Lady’s Finger,875,30,10.0,75,85
129,2.635658915,Magura,Kharif 1,Lady’s Finger,340,30,10.0,75,85
372,3.333333333,Manikganj,Kharif 1,Lady’s Finger,1240,30,10.0,75,85
272,3.455882353,Meherpur,Kharif 1,Lady’s Finger,940,30,10.0,75,85
303,1.330033003,Moulvibazar,Kharif 1,Lady’s Finger,403,30,10.0,75,85
496,3.377016129,Munshiganj,Kharif 1,Lady’s Finger,1675,30,10.0,75,85
1105,2.014479638,Mymensingh,Kharif 1,Lady’s Finger,2226,30,10.0,75,85
427,1.826697892,Naogaon,Kharif 1,Lady’s Finger,780,30,10.0,75,85
324,3.475308642,Narail,Kharif 1,Lady’s Finger,1126,30,10.0,75,85
428,1.679906542,Narayanganj,Kharif 1,Lady’s Finger,719,30,10.0,75,85
332,2.271084337,Narsingdi,Kharif 1,Lady’s Finger,754,30,10.0,75,85
666,1.238738739,Natore,Kharif 1,Lady’s Finger,825,30,10.0,75,85
410,2.546341463,Netrokona,Kharif 1,Lady’s Finger,1044,30,10.0,75,85
226,2.411504425,Nilphamari,Kharif 1,Lady’s Finger,545,30,10.0,75,85
330,2.475757576,Noakhali,Kharif 1,Lady’s Finger,817,30,10.0,75,85
1055,2.15450237,Pabna,Kharif 1,Lady’s Finger,2273,30,10.0,75,85
490,2.953061224,Panchagar,Kharif 1,Lady’s Finger,1447,30,10.0,75,85
117,1.666666667,Patuakhali,Kharif 1,Lady’s Finger,195,30,10.0,75,85
217,1.31797235,Pirojpur,Kharif 1,Lady’s Finger,286,30,10.0,75,85
761,4.403416557,Rajbari,Kharif 1,Lady’s Finger,3351,30,10.0,75,85
646,3.417956656,Rajshahi,Kharif 1,Lady’s Finger,2208,30,10.0,75,85
542,1.477859779,Rangamati,Kharif 1,Lady’s Finger,801,30,10.0,75,85
441,1.675736961,Rangpur,Kharif 1,Lady’s Finger,739,30,10.0,75,85
781,2.733674776,Satkhira,Kharif 1,Lady’s Finger,2135,30,10.0,75,85
233,5.055793991,Shariatpur,Kharif 1,Lady’s Finger,1178,30,10.0,75,85
680,2.517647059,Sherpur,Kharif 1,Lady’s Finger,1712,30,10.0,75,85
484,1.564049587,Sirajganj,Kharif 1,Lady’s Finger,757,30,10.0,75,85
424,2.891509434,Sunamganj,Kharif 1,Lady’s Finger,1226,30,10.0,75,85
248,1.076612903,Sylhet,Kharif 1,Lady’s Finger,267,30,10.0,75,85
1138,1.98857645,Tangail,Kharif 1,Lady’s Finger,2263,30,10.0,75,85
480,1.908333333,Thakurgaon,Kharif 1,Lady’s Finger,916,30,10.0,75,85
559,1.516994633,Bagerhat,Rabi,Lal Shak,848,25,15.0,70,80
190,2.284210526,Bandarban,Rabi,Lal Shak,434,25,15.0,70,80
238,1.62605042,Barguna,Rabi,Lal Shak,387,25,15.0,70,80
761,1.534822602,Barishal,Rabi,Lal Shak,1168,25,15.0,70,80
439,1.633257403,Bhola,Rabi,Lal Shak,717,25,15.0,70,80
357,1.81512605,Bogura,Rabi,Lal Shak,648,25,15.0,70,80
720,1.790277778,Brahmanbaria,Rabi,Lal Shak,1289,25,15.0,70,80
466,1.9527897,Chandpur,Rabi,Lal Shak,910,25,15.0,70,80
358,1.972067039,Chapai Nawabganj,Rabi,Lal Shak,706,25,15.0,70,80
1105,1.81719457,Chattogram,Rabi,Lal Shak,2008,25,15.0,70,80
503,2.252485089,Chuadanga,Rabi,Lal Shak,1133,25,15.0,70,80
188,2.79787234,CoxsBazar,Rabi,Lal Shak,526,25,15.0,70,80
1293,2.174787316,Cumilla,Rabi,Lal Shak,2812,25,15.0,70,80
704,4.96875,Dhaka,Rabi,Lal Shak,3498,25,15.0,70,80
427,1.43559719,Dinajpur,Rabi,Lal Shak,613,25,15.0,70,80
261,2.095785441,Faridpur,Rabi,Lal Shak,547,25,15.0,70,80
527,1.89373814,Feni,Rabi,Lal Shak,998,25,15.0,70,80
315,1.412698413,Gaibandha,Rabi,Lal Shak,445,25,15.0,70,80
336,1.485119048,Gazipur,Rabi,Lal Shak,499,25,15.0,70,80
287,2.069686411,Gopalganj,Rabi,Lal Shak,594,25,15.0,70,80
253,1.786561265,Habiganj,Rabi,Lal Shak,452,25,15.0,70,80
845,1.821301775,Jamalpur,Rabi,Lal Shak,1539,25,15.0,70,80
1123,2.310774711,Jashore,Rabi,Lal Shak,2595,25,15.0,70,80
487,1.176591376,Jhallokati,Rabi,Lal Shak,573,25,15.0,70,80
729,2.288065844,Jhenaidah,Rabi,Lal Shak,1668,25,15.0,70,80
198,2.04040404,Joypurhat,Rabi,Lal Shak,404,25,15.0,70,80
363,1.889807163,Khagrachari,Rabi,Lal Shak,686,25,15.0,70,80
502,1.639442231,Khulna,Rabi,Lal Shak,823,25,15.0,70,80
365,1.690410959,Kishoreganj,Rabi,Lal Shak,617,25,15.0,70,80
394,1.870558376,Kurigram,Rabi,Lal Shak,737,25,15.0,70,80
629,3.162162162,Kushtia,Rabi,Lal Shak,1989,25,15.0,70,80
530,1.279245283,Lakshmipur,Rabi,Lal Shak,678,25,15.0,70,80
387,1.84754522,Lalmonirhat,Rabi,Lal Shak,715,25,15.0,70,80
481,1.85031185,Madaripur,Rabi,Lal Shak,890,25,15.0,70,80
118,2.033898305,Magura,Rabi,Lal Shak,240,25,15.0,70,80
278,1.755395683,Manikganj,Rabi,Lal Shak,488,25,15.0,70,80
244,4.028688525,Meherpur,Rabi,Lal Shak,983,25,15.0,70,80
560,2.005357143,Moulvibazar,Rabi,Lal Shak,1123,25,15.0,70,80
414,2.299516908,Munshiganj,Rabi,Lal Shak,952,25,15.0,70,80
729,2.368998628,Mymensingh,Rabi,Lal Shak,1727,25,15.0,70,80
535,1.794392523,Naogaon,Rabi,Lal Shak,960,25,15.0,70,80
390,1.905128205,Narail,Rabi,Lal Shak,743,25,15.0,70,80
560,1.982142857,Narayanganj,Rabi,Lal Shak,1110,25,15.0,70,80
257,1.260700389,Narsingdi,Rabi,Lal Shak,324,25,15.0,70,80
513,1.980506823,Natore,Rabi,Lal Shak,1016,25,15.0,70,80
187,2.122994652,Netrokona,Rabi,Lal Shak,397,25,15.0,70,80
290,2.031034483,Nilphamari,Rabi,Lal Shak,589,25,15.0,70,80
583,1.231560892,Noakhali,Rabi,Lal Shak,718,25,15.0,70,80
620,2.472580645,Pabna,Rabi,Lal Shak,1533,25,15.0,70,80
534,1.754681648,Panchagar,Rabi,Lal Shak,937,25,15.0,70,80
156,0.858974359,Patuakhali,Rabi,Lal Shak,134,25,15.0,70,80
336,1.014880952,Pirojpur,Rabi,Lal Shak,341,25,15.0,70,80
780,3.966666667,Rajbari,Rabi,Lal Shak,3094,25,15.0,70,80
1364,2.500733138,Rajshahi,Rabi,Lal Shak,3411,25,15.0,70,80
294,1.258503401,Rangamati,Rabi,Lal Shak,370,25,15.0,70,80
980,1.535714286,Rangpur,Rabi,Lal Shak,1505,25,15.0,70,80
760,2.005263158,Satkhira,Rabi,Lal Shak,1524,25,15.0,70,80
179,3.016759777,Shariatpur,Rabi,Lal Shak,540,25,15.0,70,80
364,2.046703297,Sherpur,Rabi,Lal Shak,745,25,15.0,70,80
463,2.103671706,Sirajganj,Rabi,Lal Shak,974,25,15.0,70,80
483,2.991718427,Sunamganj,Rabi,Lal Shak,1445,25,15.0,70,80
460,1.310869565,Sylhet,Rabi,Lal Shak,603,25,15.0,70,80
486,1.927983539,Tangail,Rabi,Lal Shak,937,25,15.0,70,80
426,1.70657277,Thakurgaon,Rabi,Lal Shak,727,25,15.0,70,80
611,1.139116203,Bagerhat,Rabi,Laushak,696,25,15.0,70,90
182,1.098901099,Bandarban,Rabi,Laushak,200,25,15.0,70,90
227,1.105726872,Barguna,Rabi,Laushak,251,25,15.0,70,90
941,1.339001063,Barishal,Rabi,Laushak,1260,25,15.0,70,90
452,2.880530973,Bhola,Rabi,Laushak,1302,25,15.0,70,90
168,1.678571429,Bogura,Rabi,Laushak,282,25,15.0,70,90
246,1.317073171,Brahmanbaria,Rabi,Laushak,324,25,15.0,70,90
553,0.940325497,Chandpur,Rabi,Laushak,520,25,15.0,70,90
5,0.6,Chapai Nawabganj,Rabi,Laushak,3,25,15.0,70,90
288,2.208333333,Chattogram,Rabi,Laushak,636,25,15.0,70,90
44,3.409090909,Chuadanga,Rabi,Laushak,150,25,15.0,70,90
120,1.116666667,CoxsBazar,Rabi,Laushak,134,25,15.0,70,90
667,2.026986507,Cumilla,Rabi,Laushak,1352,25,15.0,70,90
628,3.621019108,Dhaka,Rabi,Laushak,2274,25,15.0,70,90
209,1.578947368,Dinajpur,Rabi,Laushak,330,25,15.0,70,90
161,1.242236025,Faridpur,Rabi,Laushak,200,25,15.0,70,90
111,1.261261261,Feni,Rabi,Laushak,140,25,15.0,70,90
280,1.464285714,Gaibandha,Rabi,Laushak,410,25,15.0,70,90
318,1.823899371,Gazipur,Rabi,Laushak,580,25,15.0,70,90
319,1.912225705,Gopalganj,Rabi,Laushak,610,25,15.0,70,90
64,1.59375,Habiganj,Rabi,Laushak,102,25,15.0,70,90
667,2.775112444,Jamalpur,Rabi,Laushak,1851,25,15.0,70,90
180,2.527777778,Jashore,Rabi,Laushak,455,25,15.0,70,90
350,3.56,Jhallokati,Rabi,Laushak,1246,25,15.0,70,90
188,2.015957447,Jhenaidah,Rabi,Laushak,379,25,15.0,70,90
23,1.782608696,Joypurhat,Rabi,Laushak,41,25,15.0,70,90
433,1.240184758,Khagrachari,Rabi,Laushak,537,25,15.0,70,90
243,1.613168724,Khulna,Rabi,Laushak,392,25,15.0,70,90
146,1.602739726,Kishoreganj,Rabi,Laushak,234,25,15.0,70,90
363,2.482093664,Kurigram,Rabi,Laushak,901,25,15.0,70,90
25,2.2,Kushtia,Rabi,Laushak,55,25,15.0,70,90
621,1.037037037,Lakshmipur,Rabi,Laushak,644,25,15.0,70,90
265,2.973584906,Lalmonirhat,Rabi,Laushak,788,25,15.0,70,90
122,1.352459016,Madaripur,Rabi,Laushak,165,25,15.0,70,90
44,3.477272727,Magura,Rabi,Laushak,153,25,15.0,70,90
71,2.352112676,Manikganj,Rabi,Laushak,167,25,15.0,70,90
3,5.666666667,Meherpur,Rabi,Laushak,17,25,15.0,70,90
57,2.228070175,Moulvibazar,Rabi,Laushak,127,25,15.0,70,90
378,1.031746032,Munshiganj,Rabi,Laushak,390,25,15.0,70,90
863,2.701042874,Mymensingh,Rabi,Laushak,2331,25,15.0,70,90
76,0.75,Naogaon,Rabi,Laushak,57,25,15.0,70,90
133,3.22556391,Narail,Rabi,Laushak,429,25,15.0,70,90
590,1.659322034,Narayanganj,Rabi,Laushak,979,25,15.0,70,90
125,0.84,Narsingdi,Rabi,Laushak,105,25,15.0,70,90
203,1.177339901,Natore,Rabi,Laushak,239,25,15.0,70,90
177,1.920903955,Netrokona,Rabi,Laushak,340,25,15.0,70,90
191,3.382198953,Nilphamari,Rabi,Laushak,646,25,15.0,70,90
438,1.296803653,Noakhali,Rabi,Laushak,568,25,15.0,70,90
126,1.03968254,Pabna,Rabi,Laushak,131,25,15.0,70,90
213,1.694835681,Panchagar,Rabi,Laushak,361,25,15.0,70,90
142,1.669014085,Patuakhali,Rabi,Laushak,237,25,15.0,70,90
556,1.039568345,Pirojpur,Rabi,Laushak,578,25,15.0,70,90
77,1,Rajbari,Rabi,Laushak,77,25,15.0,70,90
119,1.033613445,Rajshahi,Rabi,Laushak,123,25,15.0,70,90
301,1.295681063,Rangamati,Rabi,Laushak,390,25,15.0,70,90
336,1.577380952,Rangpur,Rabi,Laushak,530,25,15.0,70,90
32,2.4375,Satkhira,Rabi,Laushak,78,25,15.0,70,90
192,3.046875,Shariatpur,Rabi,Laushak,585,25,15.0,70,90
301,2.986710963,Sherpur,Rabi,Laushak,899,25,15.0,70,90
318,1.927672956,Sirajganj,Rabi,Laushak,613,25,15.0,70,90
563,1.468916519,Sunamganj,Rabi,Laushak,827,25,15.0,70,90
132,1.106060606,Sylhet,Rabi,Laushak,146,25,15.0,70,90
445,1.503370787,Tangail,Rabi,Laushak,669,25,15.0,70,90
76,1.657894737,Thakurgaon,Rabi,Laushak,126,25,15.0,70,90
89,4.404494382,Bagerhat,Rabi,Lemon,392,25,10.0,60,95
3726,0.130703167,Bandarban,Rabi,Lemon,487,25,10.0,60,95
1337,0.344053852,Barguna,Rabi,Lemon,460,25,10.0,60,95
1005,1.412935323,Barishal,Rabi,Lemon,1420,25,10.0,60,95
471,0.38641189,Bhola,Rabi,Lemon,182,25,10.0,60,95
108,3.074074074,Bogura,Rabi,Lemon,332,25,10.0,60,95
205,6.936585366,Brahmanbaria,Rabi,Lemon,1422,25,10.0,60,95
44,10.63636364,Chandpur,Rabi,Lemon,468,25,10.0,60,95
307,2.003257329,Chapai Nawabganj,Rabi,Lemon,615,25,10.0,60,95
66350,0.104777694,Chattogram,Rabi,Lemon,6952,25,10.0,60,95
89,1.853932584,Chuadanga,Rabi,Lemon,165,25,10.0,60,95
67500,0.013925926,CoxsBazar,Rabi,Lemon,940,25,10.0,60,95
1642,1.333739342,Cumilla,Rabi,Lemon,2190,25,10.0,60,95
552,16.65217391,Dhaka,Rabi,Lemon,9192,25,10.0,60,95
348,2.117816092,Dinajpur,Rabi,Lemon,737,25,10.0,60,95
110,2.4,Faridpur,Rabi,Lemon,264,25,10.0,60,95
72,1.986111111,Feni,Rabi,Lemon,143,25,10.0,60,95
145,2.317241379,Gaibandha,Rabi,Lemon,336,25,10.0,60,95
213,2.615023474,Gazipur,Rabi,Lemon,557,25,10.0,60,95
1250,0.3704,Gopalganj,Rabi,Lemon,463,25,10.0,60,95
212,3.933962264,Habiganj,Rabi,Lemon,834,25,10.0,60,95
425,0.844705882,Jamalpur,Rabi,Lemon,359,25,10.0,60,95
865,1.14566474,Jashore,Rabi,Lemon,991,25,10.0,60,95
1625,0.390769231,Jhallokati,Rabi,Lemon,635,25,10.0,60,95
142,4.718309859,Jhenaidah,Rabi,Lemon,670,25,10.0,60,95
48,3.395833333,Joypurhat,Rabi,Lemon,163,25,10.0,60,95
689,1.269956459,Khagrachari,Rabi,Lemon,875,25,10.0,60,95
291,1.419243986,Khulna,Rabi,Lemon,413,25,10.0,60,95
119,7.176470588,Kishoreganj,Rabi,Lemon,854,25,10.0,60,95
125,1.344,Kurigram,Rabi,Lemon,168,25,10.0,60,95
146,12.04109589,Kushtia,Rabi,Lemon,1758,25,10.0,60,95
560,0.65,Lakshmipur,Rabi,Lemon,364,25,10.0,60,95
130,2.769230769,Lalmonirhat,Rabi,Lemon,360,25,10.0,60,95
28,12.10714286,Madaripur,Rabi,Lemon,339,25,10.0,60,95
257,5.412451362,Magura,Rabi,Lemon,1391,25,10.0,60,95
310,4.561290323,Manikganj,Rabi,Lemon,1414,25,10.0,60,95
157,5.656050955,Meherpur,Rabi,Lemon,888,25,10.0,60,95
1101,8.990009083,Moulvibazar,Rabi,Lemon,9898,25,10.0,60,95
49,2.469387755,Munshiganj,Rabi,Lemon,121,25,10.0,60,95
1292,4.287925697,Mymensingh,Rabi,Lemon,5540,25,10.0,60,95
483,1.556935818,Naogaon,Rabi,Lemon,752,25,10.0,60,95
413,2.200968523,Narail,Rabi,Lemon,909,25,10.0,60,95
309,0.093851133,Narayanganj,Rabi,Lemon,29,25,10.0,60,95
346,7.37283237,Narsingdi,Rabi,Lemon,2551,25,10.0,60,95
240,5.383333333,Natore,Rabi,Lemon,1292,25,10.0,60,95
212,9.613207547,Netrokona,Rabi,Lemon,2038,25,10.0,60,95
144,2.048611111,Nilphamari,Rabi,Lemon,295,25,10.0,60,95
103,3.640776699,Noakhali,Rabi,Lemon,375,25,10.0,60,95
232,8.775862069,Pabna,Rabi,Lemon,2036,25,10.0,60,95
190,2.368421053,Panchagar,Rabi,Lemon,450,25,10.0,60,95
550,0.563636364,Patuakhali,Rabi,Lemon,310,25,10.0,60,95
365,1.361643836,Pirojpur,Rabi,Lemon,497,25,10.0,60,95
183,7.224043716,Rajbari,Rabi,Lemon,1322,25,10.0,60,95
201,18.83084577,Rajshahi,Rabi,Lemon,3785,25,10.0,60,95
1220,3.380327869,Rangamati,Rabi,Lemon,4124,25,10.0,60,95
121,2.975206612,Rangpur,Rabi,Lemon,360,25,10.0,60,95
321,1.211838006,Satkhira,Rabi,Lemon,389,25,10.0,60,95
191,2.502617801,Shariatpur,Rabi,Lemon,478,25,10.0,60,95
114,2.666666667,Sherpur,Rabi,Lemon,304,25,10.0,60,95
94,5.127659574,Sirajganj,Rabi,Lemon,482,25,10.0,60,95
147,5.197278912,Sunamganj,Rabi,Lemon,764,25,10.0,60,95
235,1.327659574,Sylhet,Rabi,Lemon,312,25,10.0,60,95
452,3.661504425,Tangail,Rabi,Lemon,1655,25,10.0,60,95
1225,0.266122449,Thakurgaon,Rabi,Lemon,326,25,10.0,60,95
