Nitrogen Content,Posphorous Content,Potassium Content,temperature,humidity,ph,rainfall,label
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
77,38,36,21.8652524,80.1923008,5.953933276,224.5550169,rice
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon
85,52,45,26.31355498,82.36698992,7.224285503,265.5355937,rice
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,grapes
5,45,21,28.36291385,88.00989267,6.487124217,43.05130077,mungbean
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,banana
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,mango
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,chickpea
8,45,15,28.09568993,60.9835384,4.61136408,33.84110759,mothbeans
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,pigeonpeas
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana
6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,orange
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,coconut
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,coffee
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
35,41,18,28.70562673,81.59200689,6.705008504,59.87065439,mungbean
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
4,13,6,15.63211033,94.25966183,7.561143224,101.4705704,orange
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,kidneybeans
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,lentil
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango
94,53,40,20.27774362,82.89408619,5.718627178,241.9741949,rice
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
44,58,18,28.03644051,65.06601664,6.814410928,72.49507741,blackgram
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,apple
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,chickpea
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil
104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,coffee
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute
12,67,23,25.62896213,63.14909763,6.585020303,45.49683991,lentil
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,mango
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,grapes
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,kidneybeans
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.1201644,coffee
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton
91,53,40,26.52723513,81.41753846,5.386167788,264.6148697,rice
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans
40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,pomegranate
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil
9,57,24,29.89232778,89.71503316,7.165121109,42.99498978,mungbean
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,mango
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,jute
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,coconut
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,papaya
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
52,71,16,27.74274761,68.53997144,7.075886472,71.78615328,blackgram
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,maize
31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,apple
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute
73,57,41,21.44653958,84.94375962,5.824709117,272.2017204,rice
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,lentil
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,watermelon
40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,apple
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,apple
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,lentil
99,15,27,27.41711238,56.63636248,6.086922359,127.92461,coffee
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,papaya
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,grapes
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,grapes
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,maize
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya
30,60,21,28.87667593,62.4901206,5.457871273,182.2688175,pigeonpeas
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,papaya
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,watermelon
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee
10,71,18,19.54284889,66.34777265,6.151029296,173.1106982,pigeonpeas
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,maize
4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,chickpea
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,lentil
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
60,51,36,22.69657794,82.81088865,6.028321558,256.9964761,rice
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
60,43,44,21.01944696,82.95221726,7.416245107,298.4018471,rice
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,kidneybeans
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
38,135,203,23.76121837,93.661643,5.965551311,100.825956,apple
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,mango
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,papaya
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,orange
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram
79,42,37,24.87300744,82.84022551,6.587918708,295.6094492,rice
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana
17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,apple
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
32,56,18,20.0467711,65.84395319,7.135251532,46.05333124,lentil
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,rice
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute
66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,rice
38,38,18,26.31051759,61.18749126,6.294130313,35.73403813,mothbeans
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,orange
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya
71,54,16,22.61359953,63.69070564,5.749914421,87.75953857,maize
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute
