nitrogen,phosphorus,potassium,temperature,humidity,pH,rainfall,response,label,y_pred
30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,"Based on your soil conditions and climate, consider growing wheat or barley. Both crops can thrive well with the given nutrient levels, temperature, and pH.",kidneybeans,0
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,Consider growing barley. It can tolerate higher pH levels and similar conditions provided by your soil and climate.,kidneybeans,0
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,"Given the data, consider growing barley or sugar beet, as they perform well in high pH soils and can tolerate lower humidity.",kidneybeans,0
22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,"Based on your soil conditions and climate, wheat or barley could be good options. They can thrive in your soil's pH and nutrient levels.",kidneybeans,0
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,Your conditions are suitable for growing crops like corn or wheat. Consider soil tests and local recommendations for the final choice.,kidneybeans,0
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,"Based on your soil and climate conditions, wheat or barley could be good choices. They thrive well in neutral pH and moderate nutrient levels.",kidneybeans,0
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,Consider growing barley or wheat. These crops can tolerate high pH levels like yours.,kidneybeans,0
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,"Based on the soil and climate conditions, you might consider growing barley or wheat. They can thrive in moderate nitrogen levels, slightly alkaline soils, and the given temperature and rainfall.",kidneybeans,0
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,Consider growing wheat or barley. The soil conditions and climate data seem favorable for these crops.,kidneybeans,0
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,"Considering your soil and climate conditions, you might want to grow barley or sorghum. These crops can tolerate higher pH levels and lower humidity.",kidneybeans,0
48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,"Based on the data, consider growing barley or oats. These crops generally perform well under the given soil conditions and climate.",kidneybeans,0
36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,"You could consider growing crops like wheat or barley, which thrive in such conditions. Their nutrient requirements and climate preferences align well with your farmland's data.",kidneybeans,0
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,"Based on your soil and weather conditions, you could grow wheat or barley. Both crops can thrive under the given nutrient levels, pH, temperature, and rainfall.",kidneybeans,0
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,"Based on the soil data and climate conditions, wheat or barley would be suitable crops for your farmland. They thrive well with your nitrogen, phosphorus, potassium levels, and other conditions.",kidneybeans,0
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,"Considering your soil conditions, pH, and climate, leafy greens like spinach or root vegetables like carrots might be good choices. They can tolerate slightly acidic soil and moderate fertility.",kidneybeans,0
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,"Considering the conditions, maize or sorghum would likely be good choices for your farmland.",kidneybeans,0
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,"You could consider growing corn, as it typically thrives in those soil and climate conditions.",kidneybeans,0
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,"You might consider growing maize or millet, as they can thrive in your soil conditions and climate.",kidneybeans,0
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,"Based on your soil conditions, consider growing crops like maize or soybeans. They can thrive in the given pH and nutrient levels.",kidneybeans,0
26,65,22,17.84806561,18.77621951,5.949949081,143.0984171,You can consider growing potatoes or radishes. Both crops thrive well in slightly acidic soils like yours.,kidneybeans,0
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,"Consider growing crops like potatoes, sweet potatoes, or radishes, as they can thrive in slightly acidic soil with the pH and nutrient levels you have. Adjusting nutrient levels slightly can open up more options.",kidneybeans,0
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,"Consider growing crops like blueberries, potatoes, or sweet potatoes. These crops prefer acidic soil, which matches your soil pH of 5.58.",kidneybeans,0
17,59,17,18.4167001,23.42829938,5.689858133,132.9801054,You might consider growing crops like maize or potatoes. These crops perform well in conditions similar to what you've described.,kidneybeans,0
27,59,22,21.81167649,23.20591245,5.794158504,130.0608093,Consider growing corn or beans. Both are well-suited to your soil and climate conditions.,kidneybeans,0
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,"Consider growing blueberries. They thrive in acidic soil with a pH between 4.5 and 5.5, which is close to your soil's pH.",kidneybeans,0
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,"You should consider growing crops like blueberries, potatoes, or sweet potatoes, as they thrive in slightly acidic soils with a pH around 5.5.",kidneybeans,0
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,"Considering the soil nutrients and pH, you could grow rice or wheat. Both crops thrive well in similar conditions.",kidneybeans,0
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,Consider growing potatoes. They thrive in slightly acidic soil with good phosphorus levels and moderate nitrogen.,kidneybeans,0
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,"Considering your soil nutrients, climate, and pH, growing maize or sunflowers could be good options. Depending on your region and market, you may also consider growing beans or potatoes.",kidneybeans,0
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,"Based on your soil conditions and climate, consider growing beans or peas. They can handle lower nitrogen levels and a slightly acidic pH.",kidneybeans,0
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,"Based on your soil and climate conditions, consider growing blueberries or potatoes. Both prefer slightly acidic soil and can tolerate the given nutrient levels and climate.",kidneybeans,0
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,"Considering your soil conditions, you could grow crops like maize or wheat which thrive in similar nutrient levels and pH. However, always localize your choice with local agricultural advice for best results.",kidneybeans,0
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,"Based on your soil and climate data, maize would be a suitable crop to grow on your farmland. It can thrive under these conditions.",kidneybeans,0
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,Consider growing rice or potatoes. They can thrive in your soil conditions and rainfall levels.,kidneybeans,0
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,"Considering your soil nutrients and environmental conditions, maize could be a good option for your farmland.",kidneybeans,0
19,65,25,18.09551014,18.29318436,5.625096446,144.7902323,Consider growing potatoes or corn. These crops generally do well in your soil and climate conditions.,kidneybeans,0
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,Consider growing barley or potatoes. These crops can thrive in low pH soil and moderate nutrient levels.,kidneybeans,0
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,"Consider growing beans. They perform well in moderate nitrogen, phosphorus, and potassium levels, and they prefer slightly acidic soil like yours.",kidneybeans,0
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,"Consider growing maize. It thrives in the conditions provided, including temperature, pH, and nutrient levels.",kidneybeans,0
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,"Consider growing crops that thrive in slightly acidic soil, high phosphorus, and moderate potassium levels, like maize or potatoes.",kidneybeans,0
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,You might consider growing beans or potatoes. They do well in slightly acidic soil with moderate nutrient levels like yours.,kidneybeans,0
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,"Consider growing corn. It thrives in conditions like yours with balanced nutrients, moderate pH, and good rainfall.",kidneybeans,0
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,"Consider growing potatoes. They generally do well in the given conditions of soil nutrients, temperature, and pH level.",kidneybeans,0
16,75,21,18.50692825,23.61670065,5.679224346,87.0513289,"Consider growing crops that thrive in slightly acidic soil with moderate nutrient levels, like soybeans, potatoes, or maize.",kidneybeans,0
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,You might consider growing corn or potatoes. Both crops can thrive in the given soil conditions and climate.,kidneybeans,0
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,"You should consider growing crops like potatoes or sweet potatoes, as they can thrive in the given conditions of your farmland.",kidneybeans,0
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,"Consider growing wheat. It typically grows well with your recorded nitrogen, phosphorus, potassium levels, and pH value.",kidneybeans,0
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,"Consider growing crops like corn, beans, or potatoes, which can thrive in slightly acidic soil with the given nutrient levels. Ensure to monitor and adjust the soil for optimal growth.",kidneybeans,0
1,62,23,15.43546065,18.37477907,5.607808432,139.0302034,"Considering your soil pH and nutrient levels, blueberries or strawberries could be good options. They thrive in slightly acidic soils like yours.",kidneybeans,0
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,"Based on your soil and climate conditions, consider growing maize or potatoes. They can thrive with your specified nutrient levels and environmental conditions.",kidneybeans,0
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,"Given the soil conditions and climate data, consider growing crops like corn, soybeans, or tomatoes, as they can thrive under these conditions. Just make sure to monitor soil pH and nutrient levels for optimal growth.",kidneybeans,0
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,"Consider growing corn. It performs well with the given soil nutrients, pH level, and climate conditions.",kidneybeans,0
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,Consider growing barley or oats. They thrive well in moderate nitrogen and acidic soil conditions like yours.,kidneybeans,0
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,Consider growing soybeans or peanuts. They adapt well to your soil pH and nutrient levels.,kidneybeans,0
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,Consider growing crops like corn or soybeans. They can tolerate the given soil and climatic conditions well.,pigeonpeas,0
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,"Based on the data, you should consider growing sweet potatoes or cassava, as they do well in slightly acidic soil with moderate rainfall and warm temperatures.",pigeonpeas,0
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,"Consider growing beans or maize. They thrive well in your soil nutrient levels, pH, and climate conditions.",pigeonpeas,0
32,57,18,15.53834801,23.75560241,5.695422863,107.3850593,"Consider growing crops like potatoes or sweet potatoes, which tolerate lower pH and work well with the given nutrient levels.",pigeonpeas,0
27,56,22,19.91853092,20.70099804,5.833010958,108.6434544,"Based on your soil conditions, consider growing crops like potatoes, corn, or beans. These crops can thrive with your soil's nutrient levels and pH.",pigeonpeas,0
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,"Based on your soil conditions, consider growing crops like sweet potatoes, maize, or blueberries. These crops thrive in acidic soil (low pH) with moderate nutrient levels.",pigeonpeas,0
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,"Consider growing crops that thrive in moderately acidic soils with your current pH, such as potatoes or sweet potatoes. ",pigeonpeas,0
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,"Based on your soil and climate conditions, you can consider growing rice or potatoes. They both thrive well under such conditions.",pigeonpeas,0
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,"Consider growing corn or soybeans, as they typically perform well with your soil conditions and nutrient levels. Make sure to monitor and possibly adjust the pH to ensure optimal growth.",pigeonpeas,0
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,"Based on your soil and climate conditions, maize (corn) would be a good crop to grow.",pigeonpeas,0
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,Consider growing corn or potatoes. These crops typically thrive in your soil and environmental conditions.,pigeonpeas,0
3,67,24,17.00067625,19.90790546,5.520880014,103.2926407,Consider planting potatoes or blueberries. Both can thrive in your farm's soil conditions and climate.,pigeonpeas,0
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,"You might consider growing crops like blueberries or potatoes, which thrive in slightly acidic soil (pH 5.58) and moderate nitrogen, phosphorus, and potassium levels.",pigeonpeas,0
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,"Consider growing wheat or barley, as they can thrive in the given conditions.",pigeonpeas,0
23,62,19,16.51783455,20.4555596,5.609435128,98.77794225,"Given the soil conditions and climate, you might consider growing crops like blueberries or sweet potatoes, which thrive in acidic soil with a pH around 5.61.",pigeonpeas,0
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,"Consider growing potatoes or carrots, as they can thrive in acidic soil with the given pH and nutrient levels.",pigeonpeas,0
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,Consider growing beans or sweet potatoes. They can thrive in your soil and climate conditions.,pigeonpeas,0
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,You should consider growing potatoes or carrots. They can thrive well in your soil conditions and pH level.,pigeonpeas,0
12,63,17,18.358923,19.37703396,5.717143397,138.414764,Consider growing potatoes or blueberries. Both crops thrive in slightly acidic soil with a pH around 5.72 and can handle the given nutrient levels.,pigeonpeas,0
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,"Based on your soil and weather conditions, potatoes or sweet potatoes would likely be suitable for your farmland. They thrive in slightly acidic soil and moderate temperatures.",pigeonpeas,0
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,You can consider growing maize or sweet potatoes. They can thrive well given your soil's conditions and climate data.,pigeonpeas,0
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,"Based on your soil and weather conditions, consider growing beans, tomatoes, or sweet potatoes. These crops typically do well in slightly acidic soil with the given nutrient levels and climate.",pigeonpeas,0
11,71,24,21.14011423,22.7182355,5.606620346,141.6056722,"Consider growing soybeans or sweet potatoes, which can tolerate slightly acidic soils and benefit from the given nutrient levels and rainfall.",pigeonpeas,0
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,"Consider growing beans or corn, as they can tolerate the given pH and nutrient levels on your farmland.",pigeonpeas,0
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,"Given your soil and climate conditions, maize or barley might be good options for your farmland.",pigeonpeas,0
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,"You could consider growing crops that thrive in slightly acidic soils with good rainfall, such as potatoes or carrots. These crops fit well with your soil pH and weather conditions.",pigeonpeas,0
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,Consider growing corn or beans. Both are suited to your soil and environmental conditions.,pigeonpeas,0
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,"You could consider growing crops like maize or peanuts, as they can tolerate lower pH levels and moderate nutrient levels. Additionally, ensure to monitor and possibly adjust soil conditions for optimal growth.",pigeonpeas,0
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,"Consider growing rice or maize, as they typically thrive in those conditions. However, further specifics about soil type and other factors may fine-tune the recommendation.",pigeonpeas,0
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,"Based on your soil and climate conditions, maize (corn) may be a suitable crop for your farmland. Consider adding organic matter or fertilizers to improve the nitrogen level.",pigeonpeas,0
37,56,25,22.05592283,19.60379304,5.774755144,126.7265372,"You should consider growing crops like potatoes or sweet potatoes, which prefer slightly acidic soil and can thrive with those nutrient levels and conditions.",pigeonpeas,0
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,"Based on your soil and climate conditions, you might consider growing beans or peas. They usually thrive at these nutrient levels and pH, and they don’t require high rainfall.",pigeonpeas,0
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,"Based on your soil and weather conditions, consider planting maize or beans. These crops can thrive in your farmland's current nutrient levels, pH, and climate.",pigeonpeas,0
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,"Considering your soil conditions, try growing beans or sweet potatoes. These crops can do well with the available nutrients and pH level.",pigeonpeas,0
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,"Consider growing potatoes or blueberries, as they thrive in slightly acidic soil with a pH around 5.5-6.0.",pigeonpeas,0
5,74,21,16.24469193,21.35793891,5.591704014,66.97053257,Consider growing barley. It thrives in slightly acidic soil and cool temperatures like yours.,pigeonpeas,0
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,"Based on your soil and climate conditions, consider growing rice or maize. These crops can thrive well with the given nutrient levels and environmental factors.",pigeonpeas,0
31,75,18,15.46789263,21.43780702,5.824208309,88.88796102,"Consider growing potatoes or barley. They can thrive in the given soil nutrients, pH level, and other conditions.",pigeonpeas,0
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,Consider growing crops like sweet potatoes or corn. Both can tolerate the lower pH and moderate nutrient levels on your farmland.,pigeonpeas,0
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,Consider growing beans or tomatoes. They thrive in the given soil conditions and temperature.,pigeonpeas,0
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,Try growing rice. The conditions seem favorable for it.,pigeonpeas,0
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,"Your soil is slightly acidic and rich in phosphorus. Consider growing crops like potatoes, carrots, or beans.",pigeonpeas,0
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,"Consider growing beans, as they can improve nitrogen levels in the soil and thrive in slightly acidic to neutral pH.",pigeonpeas,0
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,"Consider growing potatoes or carrots, as they thrive in slightly acidic soil with a pH around 5.5 to 6.5 and can handle the nutrient levels you have.",pigeonpeas,0
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,You could consider growing maize or sweet corn. They thrive in similar conditions to what your farmland provides.,pigeonpeas,0
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,Your farmland is suitable for growing rice.,pigeonpeas,0
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,"You might consider growing crops like corn or blueberries, as they can thrive in acidic soil with a pH around 5.66. Both can also handle the given nutrient levels and moderate rainfall.",pigeonpeas,0
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,"You could consider growing sweet potatoes or blueberries, which thrive in slightly acidic soil with a pH around 5.5-6.0.",pigeonpeas,0
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,Consider growing potatoes. They do well in acidic soil with a pH like yours and can tolerate lower nitrogen levels.,pigeonpeas,0
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,"Consider growing sweet potatoes or sorghum, as they can thrive in these soil and climate conditions.",pigeonpeas,0
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,"Based on your data, consider growing potatoes. They thrive in your pH, temperature, and humidity conditions.",pigeonpeas,0
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,"Consider growing rice, as it typically does well with high phosphorus and moderate rainfall. Additionally, the pH level is suitable for it.",pigeonpeas,0
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,"Consider growing wheat or barley, as they can thrive in your soil conditions and climate.",pigeonpeas,0
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,"You could consider growing potatoes or carrots as they can tolerate the conditions of moderate nitrogen, high phosphorus, and slightly acidic pH of 5.69.",pigeonpeas,0
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,Consider growing potatoes or beans. They thrive in mildly acidic soil and moderate nutrient levels like yours.,pigeonpeas,0
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,"Considering your soil conditions, you might consider growing crops like potatoes or sweet potatoes, which prefer slightly acidic soil and can grow well with the given nutrient levels.",pigeonpeas,0
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,You could consider growing crops like corn or potatoes. They generally perform well in slightly acidic soil (pH around 5.5) and with the given nutrient levels.,pigeonpeas,0
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,Consider growing beans or soybeans. They can thrive in your soil conditions and help improve nitrogen levels.,pigeonpeas,0
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,"Based on your soil conditions and climate, you might consider growing crops like potatoes or sweet potatoes, as they can thrive in lower pH levels and your current nutrient levels. Additionally, corn could also be a good choice since it can adapt to various soil conditions.",pigeonpeas,0
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,"Given your soil conditions and climate, consider growing sweet potatoes. They thrive in acidic soil, warm temperatures, and can handle lower nitrogen levels.",pigeonpeas,0
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,Consider growing maize or rice. They do well in the given soil and climate conditions.,pigeonpeas,0
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,"Consider growing rice or sweet potatoes, as they can tolerate slightly acidic soils and your environmental conditions.",pigeonpeas,0
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,"Considering the soil nutrients, pH, and climate conditions, you could grow maize (corn) on your farmland.",pigeonpeas,0
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,Consider growing cotton. Your soil and climate conditions seem favorable for it.,pigeonpeas,0
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,"Consider growing vegetables like potatoes or carrots, as they can thrive in slightly acidic soil with a good balance of nutrients and moderate temperature and humidity.",pigeonpeas,0
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,Consider growing maize or tomatoes; they suit the nutrient levels and climate conditions of your farmland.,pigeonpeas,0
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,"Based on your soil and climate data, consider growing rice or potatoes, which can thrive in such conditions.",pigeonpeas,0
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,"Considering the soil nutrients and pH levels, maize or corn would be a good choice for your farmland.",pigeonpeas,0
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,"Considering the soil and weather conditions, maize or cassava could be good choices. Both crops tolerate lower pH and the nutrient levels you have.",pigeonpeas,0
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,"Considering the pH of 4.7 and the nutrient levels, you might want to grow crops like sweet potatoes or certain types of berries, which can tolerate more acidic soil.",pigeonpeas,0
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,"Consider growing rice or maize; they generally do well in your conditions, especially with high humidity and moderate pH levels. Adjust soil nutrients if necessary for optimum growth.",pigeonpeas,0
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,"Considering your soil nutrients, temperature, and pH level, you could grow maize or barley. Both crops should perform well under these conditions.",pigeonpeas,0
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,"Based on the conditions, you might consider growing rice or maize. Both crops tolerate your soil pH and other nutrient levels well.",pigeonpeas,0
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,"Based on your soil nutrient levels and conditions, maize or wheat would be good options. These crops thrive well in those conditions.",pigeonpeas,0
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,"With your soil nutrients, temperature, humidity, pH, and rainfall, rice would be a good crop to grow.",pigeonpeas,0
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,You should consider growing crops like sweet potatoes or pineapples. These crops can tolerate lower pH levels and the other conditions of your farmland.,pigeonpeas,0
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,"Considering the soil pH and nutrient levels, growing blueberries would be suitable for your farmland. They thrive in acidic soil with pH values ranging from 4.5 to 5.5.",pigeonpeas,0
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,"Consider growing blueberries, as they thrive in acidic soils with a pH around 4.5 to 5.5.",pigeonpeas,0
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,Consider growing rice or sugarcane. Both can thrive well with your specified soil nutrients and climate conditions.,pigeonpeas,0
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,Consider growing sweet potatoes. They thrive in acidic soil and can tolerate lower nitrogen levels.,pigeonpeas,0
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,"You might want to consider growing crops like potatoes, sweet potatoes, or blueberries, which can tolerate more acidic soils.",pigeonpeas,0
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,Consider growing maize. It generally performs well in conditions similar to yours.,pigeonpeas,0
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,You could consider growing wheat or barley. Both crops generally do well under these conditions.,pigeonpeas,0
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,Rice would be a good crop for your farmland conditions.,pigeonpeas,0
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,"Given your soil and climate conditions, consider growing sweet potatoes or cassava. They thrive in acidic soil and moderate rainfall.",pigeonpeas,0
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,"Considering your soil conditions, pH, and nutrient levels, maize (corn) or potatoes would be suitable crops for your farmland.",pigeonpeas,0
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,Rice could be a good option for your farmland based on the current soil and environmental conditions.,pigeonpeas,0
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,You might consider growing crops like corn or sugarcane. These crops usually do well in similar conditions and nutrient levels.,pigeonpeas,0
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,"Consider growing rice, as it thrives well in acidic soil with high rainfall. The current pH and moisture conditions are suitable for it.",pigeonpeas,0
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,"Considering your soil nutrients and environmental conditions, maize or wheat could grow well on your farmland. Both crops thrive in similar pH, nutrient levels, and moderate weather conditions.",pigeonpeas,0
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,"Consider growing rice, as it can tolerate lower pH levels like yours and benefits from high rainfall.",pigeonpeas,0
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,"Consider planting rice or sweet potatoes, as they can tolerate lower pH levels and higher rainfall.",pigeonpeas,0
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,"Considering your soil and climate data, growing rice or sugarcane would be suitable options. They thrive in acidic soil with high rainfall and warm temperatures.",pigeonpeas,0
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,"Based on your soil and climate conditions, consider growing wheat or barley. These crops typically thrive with your provided nutrient levels and environmental factors.",pigeonpeas,0
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,You should consider growing maize (corn). It can thrive well under your land's current conditions.,pigeonpeas,0
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,"Consider growing crops like tomatoes or potatoes. They perform well with your soil acidity, nutrients, and temperature conditions.",pigeonpeas,0
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,"Considering your soil pH and nutrient levels, you might grow crops like sweet potatoes or blueberries, which thrive in more acidic conditions. However, you may need to improve nutrient balance for optimal yield.",pigeonpeas,0
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,"Based on your data, maize or tomatoes could be good options for your farmland.",pigeonpeas,0
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,"Based on your soil and climate data, considering the good phosphorus level, moderate potassium level, and near-neutral pH of 6.62, wheat or barley would be suitable crops. These crops can thrive in the conditions you have described.",pigeonpeas,0
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,"Consider growing peanuts, as they thrive in slightly acidic soil and moderate nutrient levels. Adjust pH if needed for optimal growth.",pigeonpeas,0
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,Consider growing maize. It suits your soil and climate conditions well.,mothbeans,0
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,"With your farm's conditions, maize or wheat could be good options.",mothbeans,0
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,"Considering your soil and climate conditions, rice or sugarcane are good options. They can thrive with your pH, moisture, and nutrient levels.",mothbeans,0
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,"Based on your soil and weather conditions, rice or maize could be good options. Both crops can thrive with the given nutrients, pH, and climate conditions.",mothbeans,0
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,Consider growing potatoes or blueberries. They thrive in acidic soils and can manage the given climate and nutrient levels.,mothbeans,0
23,75,25,31.07508973,47.19847683,7.077170002,91.31256412,"Consider growing wheat or maize, as they generally thrive with the provided soil and weather conditions.",mothbeans,0
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,"Based on the conditions, you can consider growing corn or soybeans. Both crops thrive in similar soil nutrient levels and environmental conditions.",mothbeans,0
28,59,22,30.90607799,52.79913039,7.05181629,170.9919828,"Based on your soil's nutrient levels and environmental conditions, corn or wheat could be good options. These crops can thrive with the nitrogen, phosphorus, and potassium levels you have.",mothbeans,0
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,"Your farmland's pH level is quite acidic. Consider growing crops like sweet potatoes or blueberries, which can thrive in acidic conditions.",mothbeans,0
36,67,25,35.95176642,36.52780776,6.418062652,136.0456753,"Consider growing maize. It fits well with your soil nutrients, pH, and climate conditions.",mothbeans,0
